29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159,29.025159159
